2024
2593
4102
4341
3270
1601
1458
1791
875
744
420
978
905
1208
1722
1459
1780
1736
2851
1488
837
1108
814
805
452
550
474
166
154
89
213
144
217
112
155
95
240
135
23
1
1
1
